Candidate_ID,Age,Gender,Education_Level,Position_Applied,Industry,Interview_Round,Interview_Mode,Start_Time,End_Time,Duration_Minutes,Camera_On,Microphone_Clarity,Network_Stability_Score,Technical_Questions_Answered,Behavioral_Questions_Answered,Coding_Test_Score,Eye_Contact_Score,Body_Language_Score,Speech_Speed_WPM,Filler_Words_Used,Confidence_Score,Response_Relevance_Score,Interviewer_Rating,Background_Noise_Level,Follow_Up_Questions_Asked,Dressing_Appropriateness,Time_Management_Score,Final_Recommendation,Offer_Extended
C3829,22,Non-binary,Bachelors,Data Analyst,Consulting,Final,Google Meet,15:30,14:45,46,Yes,Clear,6.45,9,4,69,9,5,122,9,6,3,4.43,Low,2,Casual,5,Hold,No
C3830,22,Non-binary,PhD,UI/UX Designer,Consulting,HR,Skype,12:00,11:00,22,Yes,Clear,1.42,0,1,56,1,1,93,10,2,1,4.17,High,0,Formal,5,Proceed,No
C3831,27,Male,PhD,Project Manager,Finance,HR,Teams,14:00,14:45,21,No,Moderate,5.09,3,0,40,5,4,105,13,4,5,2.15,Low,0,Casual,8,Proceed,No
C3832,24,Male,Bachelors,Data Analyst,Tech,Technical,Skype,09:00,14:45,20,Yes,Moderate,7.59,8,2,3,9,2,120,18,5,8,1.7,Medium,2,Semi-Formal,5,Hold,No
C3833,32,Female,Bachelors,UI/UX Designer,Healthcare,HR,Skype,09:00,09:30,23,Yes,Clear,2.63,3,0,6,7,8,99,13,7,7,1.86,High,2,Formal,3,Reject,No
C3834,21,Female,Bachelors,UI/UX Designer,Education,HR,Teams,12:00,16:00,38,No,Moderate,3.92,6,2,98,9,6,148,0,4,3,2.39,Low,1,Casual,5,Reject,No
C3835,26,Female,Bachelors,Software Engineer,Education,Technical,Google Meet,10:30,16:00,20,No,Poor,6.54,4,4,18,6,8,154,17,8,6,1.41,Low,1,Formal,5,Proceed,Yes
C3836,29,Male,PhD,Software Engineer,Healthcare,Technical,Skype,12:00,14:45,55,No,Clear,9.6,4,0,30,6,3,129,5,2,8,2.09,High,2,Semi-Formal,3,Hold,No
C3837,32,Non-binary,Masters,UI/UX Designer,Finance,HR,Zoom,10:30,12:45,34,No,Poor,0.79,9,3,19,9,8,130,3,5,3,1.92,High,2,Casual,3,Hold,No
C3838,32,Male,Masters,Software Engineer,Healthcare,HR,Google Meet,09:00,12:45,20,Yes,Poor,1.56,2,2,20,1,8,110,15,3,3,4.89,Low,1,Formal,1,Hold,No
C3839,30,Non-binary,PhD,Software Engineer,Tech,Final,Teams,10:30,16:00,41,Yes,Moderate,1.28,1,0,24,3,9,117,19,8,8,3.68,High,0,Formal,6,Hold,No
C3840,32,Female,Masters,Data Analyst,Finance,Final,Google Meet,12:00,14:45,32,Yes,Moderate,2.21,4,1,11,9,1,98,2,8,4,3.51,Medium,1,Semi-Formal,3,Hold,No
C3841,33,Non-binary,PhD,UI/UX Designer,Education,HR,Teams,15:30,16:00,31,Yes,Moderate,0.61,1,2,97,3,4,110,9,8,8,4.54,High,2,Semi-Formal,7,Hold,Yes
C3842,26,Male,PhD,UI/UX Designer,Healthcare,Managerial,Skype,14:00,09:30,37,No,Clear,3.62,7,2,16,4,9,152,6,6,5,1.7,High,2,Formal,3,Hold,No
C3843,31,Female,Bachelors,UI/UX Designer,Healthcare,HR,Zoom,09:00,11:00,21,Yes,Poor,2.81,6,2,95,4,1,153,10,6,9,1.29,Medium,2,Semi-Formal,7,Proceed,Yes
C3844,33,Male,Bachelors,Software Engineer,Finance,Final,Zoom,14:00,09:30,26,No,Poor,1.98,1,1,0,2,7,96,0,9,2,4.51,Low,2,Semi-Formal,1,Reject,No
C3845,26,Non-binary,Bachelors,Data Analyst,Education,Technical,Zoom,12:00,11:00,38,No,Moderate,2.57,4,3,78,1,4,138,16,5,7,2.41,Medium,2,Casual,6,Hold,No
C3846,24,Non-binary,PhD,UI/UX Designer,Healthcare,HR,Teams,14:00,14:45,53,Yes,Moderate,6.44,4,3,64,4,9,108,9,4,3,2.54,Medium,1,Semi-Formal,3,Proceed,Yes
C3847,31,Female,Masters,Project Manager,Consulting,Managerial,Zoom,15:30,14:45,20,No,Clear,6.89,3,4,62,8,1,92,3,3,8,1.12,High,0,Semi-Formal,8,Reject,Yes
C3848,21,Male,PhD,Software Engineer,Healthcare,Managerial,Zoom,15:30,09:30,53,Yes,Clear,9.28,6,4,24,3,8,99,18,2,4,1.06,Low,1,Casual,1,Hold,No
C3849,27,Male,Masters,UI/UX Designer,Healthcare,Managerial,Google Meet,15:30,09:30,37,No,Moderate,2.1,1,0,70,5,1,112,16,9,2,3.8,Low,1,Semi-Formal,7,Reject,Yes
C3850,24,Female,PhD,UI/UX Designer,Tech,Final,Google Meet,12:00,12:45,24,Yes,Moderate,1.01,5,0,33,9,6,157,7,9,8,3.58,High,2,Semi-Formal,2,Hold,No
C3851,32,Non-binary,Bachelors,Project Manager,Tech,HR,Skype,15:30,09:30,33,Yes,Moderate,0.59,8,0,43,8,2,100,19,8,1,2.13,Low,2,Semi-Formal,9,Proceed,Yes
C3852,29,Non-binary,PhD,Data Analyst,Healthcare,Technical,Teams,09:00,16:00,48,Yes,Poor,4.93,0,1,69,8,9,140,18,4,3,1.86,Low,2,Formal,8,Reject,Yes
C3853,24,Female,PhD,UI/UX Designer,Healthcare,Technical,Skype,15:30,11:00,43,Yes,Clear,6.46,0,3,99,7,6,109,16,4,7,4.19,Medium,2,Casual,5,Hold,Yes
C3854,31,Non-binary,PhD,Data Analyst,Tech,HR,Google Meet,12:00,12:45,30,No,Poor,2.4,0,1,0,9,2,109,14,4,3,1.32,Medium,0,Formal,8,Proceed,No
C3855,29,Female,Masters,Data Analyst,Consulting,HR,Teams,15:30,16:00,46,Yes,Moderate,6.66,5,1,78,5,9,144,2,6,9,3.51,Medium,1,Casual,3,Proceed,No
C3856,21,Male,Masters,UI/UX Designer,Education,HR,Zoom,14:00,16:00,41,Yes,Clear,1.87,6,2,76,8,6,112,2,4,7,1.4,High,0,Semi-Formal,2,Reject,No
C3857,30,Non-binary,Bachelors,Project Manager,Finance,HR,Google Meet,15:30,09:30,30,Yes,Moderate,2.22,3,4,20,6,8,97,17,9,8,4.91,High,0,Semi-Formal,3,Reject,Yes
C3858,24,Female,PhD,UI/UX Designer,Healthcare,Technical,Google Meet,12:00,12:45,40,Yes,Poor,6.64,9,4,76,1,5,93,0,6,5,4.93,Low,0,Formal,1,Reject,No
C3859,22,Female,Bachelors,Data Analyst,Education,Managerial,Google Meet,14:00,14:45,55,Yes,Clear,9.54,9,3,39,4,8,103,0,1,4,2.09,Medium,0,Casual,5,Proceed,Yes
C3860,31,Non-binary,PhD,Data Analyst,Healthcare,Managerial,Teams,10:30,14:45,23,No,Clear,9.03,7,3,16,4,9,154,2,2,8,3.55,Low,0,Casual,2,Proceed,Yes
C3861,26,Female,Bachelors,Project Manager,Tech,Technical,Skype,09:00,09:30,36,No,Moderate,0.27,1,2,16,1,1,108,0,4,1,1.07,Medium,2,Casual,6,Reject,No
C3862,31,Female,Bachelors,Software Engineer,Healthcare,Final,Skype,15:30,11:00,21,Yes,Moderate,9.81,8,2,75,8,3,116,7,3,5,2.32,Low,0,Formal,6,Reject,Yes
C3863,29,Female,Masters,Project Manager,Education,Final,Skype,12:00,09:30,39,No,Poor,3.64,5,1,33,8,8,106,14,8,9,1.95,Low,0,Formal,8,Proceed,No
C3864,22,Male,Masters,Project Manager,Finance,Final,Zoom,09:00,11:00,30,No,Poor,5.54,5,2,38,7,9,116,12,3,7,2.17,High,1,Formal,1,Reject,No
C3865,32,Female,PhD,Data Analyst,Tech,HR,Skype,14:00,16:00,53,Yes,Poor,3.45,2,4,74,2,4,131,0,2,9,2.65,Medium,0,Semi-Formal,6,Hold,Yes
C3866,31,Female,Masters,Project Manager,Consulting,Final,Teams,12:00,12:45,21,No,Clear,8.24,5,0,13,7,4,105,15,5,7,2.67,Low,0,Formal,7,Proceed,No
C3867,22,Male,PhD,Data Analyst,Healthcare,Final,Teams,15:30,14:45,44,No,Moderate,6.72,2,0,78,3,8,139,12,9,3,2.57,Low,1,Casual,2,Reject,No
C3868,21,Non-binary,PhD,UI/UX Designer,Finance,HR,Skype,15:30,16:00,32,Yes,Clear,8.77,5,1,86,6,1,95,7,4,3,4.29,Medium,1,Casual,1,Reject,Yes
C3869,33,Female,Masters,Software Engineer,Education,Technical,Google Meet,10:30,09:30,36,Yes,Clear,2.12,4,1,3,5,3,147,4,3,6,1.22,High,1,Casual,9,Proceed,Yes
C3870,29,Female,PhD,UI/UX Designer,Tech,Final,Teams,09:00,12:45,51,Yes,Clear,6.4,1,4,32,9,8,103,12,8,7,2.3,Low,2,Formal,1,Proceed,Yes
C3871,34,Male,PhD,Data Analyst,Finance,Technical,Zoom,15:30,14:45,33,No,Clear,5.32,4,1,24,1,9,126,1,9,8,1.1,Low,2,Formal,4,Hold,Yes
C3872,21,Female,PhD,Project Manager,Consulting,Managerial,Teams,14:00,16:00,40,No,Poor,5.89,0,4,40,5,7,111,9,6,2,1.32,Low,2,Semi-Formal,7,Proceed,Yes
C3873,22,Male,Masters,Project Manager,Healthcare,Technical,Google Meet,14:00,09:30,52,Yes,Poor,3.65,7,3,85,9,1,111,15,3,2,4.17,Medium,0,Casual,7,Hold,Yes
C3874,25,Male,Masters,UI/UX Designer,Tech,HR,Google Meet,14:00,11:00,35,Yes,Moderate,0.06,3,0,31,1,8,135,8,9,9,1.66,High,0,Casual,2,Reject,No
C3875,32,Male,Masters,Project Manager,Finance,Technical,Zoom,14:00,12:45,41,Yes,Moderate,7.05,8,4,0,7,3,147,12,5,2,2.39,Low,1,Casual,2,Reject,No
C3876,27,Non-binary,Masters,Software Engineer,Education,Technical,Teams,09:00,11:00,30,Yes,Moderate,7.14,1,2,62,4,4,149,5,9,8,4.34,Low,1,Formal,3,Proceed,Yes
C3877,29,Non-binary,Masters,UI/UX Designer,Education,Final,Teams,10:30,12:45,48,No,Poor,8.7,6,4,87,8,9,96,18,7,5,3.82,High,1,Semi-Formal,4,Reject,Yes
C3878,21,Male,Masters,Software Engineer,Consulting,Technical,Skype,10:30,11:00,45,Yes,Clear,9.63,6,0,52,7,8,153,18,3,1,1.81,Low,1,Semi-Formal,6,Reject,Yes
C3879,33,Male,Bachelors,Data Analyst,Healthcare,HR,Teams,12:00,16:00,40,Yes,Clear,1.99,5,0,6,8,9,108,16,5,3,4.97,Low,1,Semi-Formal,9,Proceed,Yes
C3880,28,Non-binary,PhD,Project Manager,Consulting,HR,Teams,09:00,14:45,38,No,Clear,0.68,3,2,42,6,4,116,18,3,7,2.07,High,0,Casual,3,Hold,Yes
C3881,32,Non-binary,Masters,Software Engineer,Finance,Managerial,Teams,12:00,09:30,58,No,Moderate,7.85,9,4,36,2,8,125,8,1,3,2.14,Low,1,Formal,7,Proceed,No
C3882,21,Female,PhD,UI/UX Designer,Tech,Technical,Skype,15:30,14:45,34,No,Moderate,8.79,2,0,69,4,4,106,5,2,1,3.61,High,2,Semi-Formal,6,Hold,Yes
C3883,29,Female,Bachelors,Data Analyst,Tech,HR,Skype,12:00,12:45,50,Yes,Clear,1.71,7,4,14,7,1,102,18,9,2,3.84,High,2,Casual,8,Proceed,No
C3884,30,Male,Bachelors,Data Analyst,Finance,Managerial,Teams,14:00,11:00,50,No,Clear,1.09,2,1,33,9,4,119,0,8,8,3.34,Medium,2,Formal,6,Proceed,No
C3885,34,Non-binary,Bachelors,Project Manager,Tech,Final,Skype,10:30,14:45,46,No,Moderate,8.49,5,4,62,7,1,136,0,1,1,1.65,Low,0,Semi-Formal,2,Proceed,No
C3886,22,Non-binary,Masters,Project Manager,Finance,Final,Zoom,10:30,09:30,26,Yes,Poor,9.78,1,0,64,9,6,90,9,1,2,1.3,High,2,Casual,9,Reject,Yes
C3887,23,Female,Masters,Software Engineer,Consulting,HR,Zoom,10:30,09:30,28,Yes,Moderate,4.08,7,2,71,3,2,128,0,3,2,4.73,Medium,2,Semi-Formal,5,Reject,Yes
C3888,30,Male,Bachelors,Project Manager,Healthcare,Final,Teams,09:00,14:45,33,Yes,Moderate,9.05,7,1,34,8,9,150,1,3,1,2.39,High,0,Semi-Formal,9,Reject,Yes
C3889,24,Non-binary,PhD,UI/UX Designer,Education,Managerial,Teams,14:00,11:00,49,No,Clear,7.71,4,2,75,2,8,159,1,1,3,4.39,High,1,Formal,1,Reject,No
C3890,23,Non-binary,Masters,Software Engineer,Education,Final,Teams,12:00,12:45,20,Yes,Clear,2.9,0,2,45,9,6,119,6,1,2,1.69,High,2,Semi-Formal,7,Reject,No
C3891,22,Non-binary,Bachelors,Software Engineer,Education,Technical,Google Meet,15:30,16:00,36,Yes,Clear,1.57,4,3,23,3,9,92,10,3,8,3.03,High,1,Formal,7,Proceed,No
C3892,25,Male,PhD,UI/UX Designer,Tech,Managerial,Skype,09:00,11:00,20,Yes,Moderate,1.95,3,2,0,4,4,110,5,1,4,4.51,High,0,Semi-Formal,8,Proceed,Yes
C3893,22,Male,Masters,UI/UX Designer,Consulting,Technical,Google Meet,15:30,16:00,37,No,Clear,5.26,7,4,76,9,8,143,3,9,7,2.53,High,2,Semi-Formal,8,Hold,No
C3894,34,Non-binary,Bachelors,Software Engineer,Consulting,Technical,Skype,09:00,14:45,43,No,Moderate,3.97,8,0,78,8,3,118,17,4,8,1.07,Medium,1,Formal,3,Hold,No
C3895,22,Male,Bachelors,Data Analyst,Education,Technical,Teams,14:00,14:45,37,Yes,Poor,9.59,4,0,33,1,9,135,9,5,4,4.77,High,0,Formal,2,Reject,No
C3896,28,Female,PhD,Software Engineer,Consulting,Final,Google Meet,09:00,14:45,39,Yes,Moderate,4.15,7,4,36,3,5,136,1,2,5,3.54,Low,2,Casual,3,Reject,No
C3897,34,Female,Bachelors,Software Engineer,Finance,Technical,Skype,15:30,12:45,47,No,Clear,0.97,2,2,12,6,6,102,1,7,5,1.87,Low,1,Semi-Formal,7,Proceed,Yes
C3898,22,Female,Bachelors,UI/UX Designer,Education,Managerial,Skype,09:00,14:45,57,No,Clear,1.19,0,3,15,6,6,155,17,4,9,4.04,Low,0,Semi-Formal,3,Hold,Yes
C3899,28,Male,PhD,Software Engineer,Education,Managerial,Teams,14:00,11:00,32,Yes,Poor,9.06,3,3,35,7,1,107,10,4,7,1.98,Medium,2,Casual,6,Hold,No
C3900,34,Female,Bachelors,Data Analyst,Healthcare,HR,Teams,10:30,11:00,57,Yes,Clear,5.18,2,4,69,2,5,109,2,8,7,1.29,Low,2,Formal,2,Reject,Yes
C3901,28,Non-binary,Masters,UI/UX Designer,Education,Managerial,Teams,09:00,12:45,59,Yes,Clear,9.45,5,4,97,1,9,134,10,7,7,1.06,Medium,0,Casual,6,Hold,No
C3902,21,Non-binary,Bachelors,Project Manager,Tech,Technical,Teams,15:30,09:30,20,Yes,Poor,9.5,9,0,75,8,8,103,8,9,2,1.03,Low,0,Formal,6,Hold,No
C3903,34,Male,PhD,Software Engineer,Finance,HR,Teams,15:30,16:00,31,Yes,Poor,9.63,1,4,53,9,9,133,10,4,2,1.43,Low,2,Casual,3,Hold,Yes
C3904,25,Female,Masters,Data Analyst,Consulting,Managerial,Skype,09:00,11:00,52,Yes,Moderate,9.22,6,1,43,8,1,110,17,9,5,2.79,High,2,Formal,4,Proceed,Yes
C3905,31,Male,Masters,Project Manager,Tech,Technical,Skype,14:00,11:00,56,Yes,Clear,8.88,2,2,37,1,3,112,9,5,7,4.88,High,0,Semi-Formal,5,Hold,No
C3906,29,Male,PhD,Data Analyst,Finance,HR,Skype,12:00,14:45,31,Yes,Clear,6.21,0,1,46,2,2,159,18,9,3,3.03,Low,1,Semi-Formal,8,Reject,No
C3907,28,Male,Masters,Software Engineer,Healthcare,Managerial,Teams,10:30,09:30,40,Yes,Poor,9.52,9,4,48,9,7,115,17,5,3,1.93,Low,2,Formal,9,Proceed,Yes
C3908,33,Non-binary,Masters,UI/UX Designer,Education,HR,Google Meet,14:00,14:45,21,Yes,Clear,7.96,4,2,35,4,6,92,0,8,3,4.14,High,2,Formal,7,Proceed,Yes
C3909,31,Male,PhD,UI/UX Designer,Consulting,Final,Zoom,12:00,12:45,25,Yes,Clear,6.81,3,4,63,7,2,155,11,6,5,4.3,Low,0,Casual,5,Reject,Yes
C3910,34,Non-binary,PhD,Data Analyst,Education,Managerial,Teams,15:30,16:00,21,Yes,Clear,8.94,2,3,62,8,4,102,1,8,9,3.42,High,1,Casual,2,Hold,No
C3911,30,Male,Masters,Data Analyst,Tech,Managerial,Google Meet,09:00,16:00,42,Yes,Clear,8.09,9,0,23,5,8,103,19,6,5,2.41,High,1,Semi-Formal,7,Hold,No
C3912,29,Female,PhD,UI/UX Designer,Education,HR,Google Meet,15:30,14:45,54,Yes,Moderate,3.81,0,4,67,9,6,95,7,3,7,2.62,Medium,0,Casual,9,Hold,No
C3913,23,Non-binary,Bachelors,Project Manager,Finance,HR,Teams,09:00,16:00,57,Yes,Poor,2.8,0,1,88,6,4,110,4,6,5,3.74,Medium,1,Casual,7,Reject,Yes
C3914,22,Male,Masters,UI/UX Designer,Education,HR,Skype,10:30,16:00,36,No,Clear,1.51,1,0,10,7,6,92,0,3,4,1.62,Medium,0,Casual,7,Reject,No
C3915,21,Female,Bachelors,Project Manager,Education,Technical,Google Meet,09:00,09:30,24,No,Clear,9.51,4,3,45,1,5,147,9,2,3,1.42,Low,0,Semi-Formal,1,Hold,No
C3916,31,Male,Masters,Data Analyst,Healthcare,Final,Teams,15:30,11:00,29,Yes,Clear,0.86,3,3,2,6,1,101,11,8,1,2.08,High,2,Casual,7,Hold,Yes
C3917,28,Female,Bachelors,UI/UX Designer,Education,Technical,Skype,12:00,12:45,30,Yes,Poor,7.7,5,3,6,4,5,136,14,7,1,3.59,High,0,Semi-Formal,6,Reject,No
C3918,28,Non-binary,Masters,UI/UX Designer,Healthcare,HR,Google Meet,12:00,09:30,59,Yes,Poor,3.86,0,4,53,5,8,106,13,5,3,2.46,High,2,Casual,9,Proceed,No
C3919,28,Non-binary,Masters,Software Engineer,Tech,Final,Skype,12:00,09:30,50,Yes,Clear,4.66,9,3,10,9,3,109,17,7,9,1.65,Low,2,Semi-Formal,9,Proceed,Yes
C3920,23,Male,Bachelors,Data Analyst,Healthcare,Managerial,Skype,09:00,14:45,22,Yes,Moderate,1.21,7,0,64,5,7,145,0,6,5,3.36,High,0,Casual,4,Proceed,No
C3921,21,Male,Bachelors,Data Analyst,Healthcare,HR,Google Meet,14:00,14:45,42,Yes,Moderate,1.19,0,4,40,8,8,100,13,5,1,2.78,Medium,2,Formal,4,Reject,No
C3922,29,Male,Masters,UI/UX Designer,Tech,Technical,Teams,15:30,14:45,50,No,Moderate,3.51,0,4,54,1,6,119,0,6,4,3.91,Medium,0,Casual,8,Proceed,Yes
C3923,27,Female,Bachelors,Project Manager,Healthcare,Final,Zoom,15:30,12:45,57,No,Moderate,7.13,1,2,58,3,4,126,2,1,7,3.85,Medium,2,Casual,3,Reject,No
C3924,26,Non-binary,Bachelors,UI/UX Designer,Education,HR,Teams,14:00,14:45,52,Yes,Poor,2.68,1,0,25,2,1,155,7,4,8,4.76,High,2,Formal,4,Reject,Yes
C3925,27,Male,Masters,Project Manager,Tech,Final,Zoom,12:00,11:00,42,No,Poor,6.96,1,4,53,8,1,90,1,5,9,3.74,Low,0,Casual,9,Proceed,Yes
C3926,26,Female,Bachelors,UI/UX Designer,Tech,HR,Google Meet,12:00,12:45,43,No,Clear,9.97,5,0,13,1,9,108,17,9,8,3.81,Medium,0,Formal,2,Reject,No
C3927,31,Female,Masters,Project Manager,Healthcare,Technical,Zoom,15:30,16:00,36,Yes,Poor,4.25,2,4,46,2,7,143,4,2,7,1.54,Low,1,Formal,7,Hold,Yes
C3928,24,Non-binary,Masters,Project Manager,Healthcare,Managerial,Teams,09:00,12:45,27,No,Moderate,9.36,9,3,15,9,1,114,11,8,4,1.63,Medium,2,Casual,1,Hold,Yes
C3929,22,Non-binary,Masters,Project Manager,Finance,Final,Skype,09:00,16:00,53,Yes,Clear,0.79,4,2,11,9,8,158,17,6,6,4.04,Medium,0,Semi-Formal,7,Proceed,Yes
C3930,31,Male,Bachelors,Software Engineer,Tech,Managerial,Teams,10:30,09:30,34,Yes,Poor,3.13,6,1,92,1,2,115,2,2,4,3.83,Low,2,Casual,3,Proceed,Yes
C3931,21,Non-binary,Masters,Software Engineer,Consulting,Technical,Google Meet,12:00,16:00,35,Yes,Clear,5.99,2,2,58,8,5,128,9,7,3,1.9,Medium,1,Formal,4,Proceed,No
C3932,31,Male,Masters,UI/UX Designer,Education,Technical,Skype,15:30,12:45,46,Yes,Poor,2.15,3,2,31,7,6,114,14,3,2,1.83,Medium,1,Formal,3,Hold,No
C3933,29,Non-binary,Bachelors,UI/UX Designer,Healthcare,HR,Zoom,09:00,11:00,46,No,Clear,3.73,6,0,9,4,7,96,15,9,5,1.77,High,2,Formal,4,Hold,No
C3934,22,Female,Masters,Data Analyst,Tech,Managerial,Teams,10:30,11:00,36,Yes,Moderate,4.51,9,0,92,7,7,155,11,6,9,1.76,Low,0,Casual,8,Hold,Yes
C3935,26,Non-binary,Bachelors,Project Manager,Tech,Managerial,Google Meet,14:00,16:00,41,Yes,Moderate,6.74,4,1,82,1,1,143,8,1,1,1.19,Low,2,Formal,5,Reject,Yes
C3936,28,Female,PhD,UI/UX Designer,Education,Technical,Zoom,09:00,12:45,40,No,Moderate,2.18,3,0,54,3,5,105,6,3,3,3.78,Low,1,Formal,1,Hold,No
C3937,27,Female,PhD,Project Manager,Tech,Managerial,Google Meet,09:00,16:00,24,No,Poor,3.53,6,3,72,2,8,122,0,1,3,2.9,High,0,Casual,3,Hold,No
C3938,29,Female,Bachelors,Data Analyst,Consulting,Final,Teams,15:30,16:00,57,No,Clear,9.55,1,0,88,8,5,136,1,3,7,1.22,High,2,Semi-Formal,4,Hold,No
C3939,29,Male,Masters,Project Manager,Finance,Technical,Google Meet,12:00,09:30,48,No,Moderate,2.66,1,1,18,9,4,149,8,1,9,3.15,Low,0,Casual,2,Hold,No
C3940,24,Female,PhD,Data Analyst,Education,Managerial,Skype,15:30,12:45,25,No,Moderate,7.35,0,4,38,5,8,108,12,7,5,1.19,Low,2,Casual,5,Hold,No
C3941,34,Male,PhD,UI/UX Designer,Consulting,Final,Google Meet,14:00,16:00,30,Yes,Clear,8.71,0,0,8,5,4,146,14,2,3,3.56,Medium,1,Semi-Formal,5,Hold,Yes
C3942,29,Female,Bachelors,Software Engineer,Tech,Managerial,Teams,12:00,14:45,45,Yes,Moderate,6.71,9,2,16,5,4,123,13,6,2,3.77,High,2,Casual,7,Proceed,Yes
C3943,33,Female,Bachelors,Software Engineer,Tech,Technical,Teams,15:30,14:45,59,No,Clear,7.89,8,2,90,1,9,158,18,9,5,3.98,Medium,2,Formal,9,Proceed,Yes
C3944,33,Male,PhD,UI/UX Designer,Healthcare,HR,Skype,09:00,14:45,34,No,Poor,9.84,9,0,7,1,3,136,13,5,4,3.05,High,0,Semi-Formal,5,Proceed,Yes
C3945,32,Non-binary,PhD,Software Engineer,Education,HR,Google Meet,15:30,16:00,55,No,Moderate,3.32,2,3,86,8,9,118,10,3,3,3.83,Low,0,Casual,9,Proceed,Yes
C3946,30,Male,Masters,UI/UX Designer,Finance,Final,Skype,12:00,12:45,27,No,Clear,2.58,6,2,54,8,7,93,5,4,6,3.79,Low,0,Formal,4,Reject,No
C3947,22,Female,Masters,UI/UX Designer,Healthcare,Final,Zoom,10:30,09:30,52,Yes,Clear,4.5,9,3,76,2,5,111,7,3,4,4.35,Low,0,Formal,3,Proceed,No
C3948,21,Male,Bachelors,UI/UX Designer,Tech,Managerial,Zoom,10:30,14:45,55,Yes,Clear,6.38,4,1,40,3,1,117,7,4,6,3.74,Low,0,Formal,2,Reject,Yes
C3949,32,Male,PhD,UI/UX Designer,Finance,HR,Teams,14:00,16:00,43,Yes,Moderate,1.07,0,0,7,2,4,131,16,5,2,1.16,Medium,1,Formal,7,Hold,No
C3950,26,Non-binary,Masters,Software Engineer,Education,Managerial,Google Meet,15:30,16:00,27,No,Poor,0.52,7,4,12,8,6,136,12,8,6,1.89,Low,1,Semi-Formal,3,Reject,No
C3951,24,Male,Masters,Data Analyst,Consulting,HR,Teams,09:00,12:45,51,Yes,Clear,1.38,1,2,76,9,1,139,6,4,3,2.41,High,2,Formal,4,Hold,No
C3952,24,Non-binary,Bachelors,UI/UX Designer,Finance,HR,Zoom,14:00,16:00,43,Yes,Poor,1.67,6,4,54,9,5,102,7,8,3,1.74,Medium,0,Formal,4,Proceed,No
C3953,33,Male,PhD,Project Manager,Healthcare,Managerial,Teams,14:00,12:45,38,No,Poor,0.39,4,2,80,6,9,101,13,4,4,3.99,Medium,1,Semi-Formal,5,Hold,Yes
C3954,34,Male,PhD,UI/UX Designer,Consulting,Final,Google Meet,14:00,09:30,54,No,Moderate,5.92,5,3,19,6,6,113,17,1,4,2.1,Low,2,Formal,8,Hold,No
C3955,30,Non-binary,Bachelors,Data Analyst,Consulting,HR,Teams,12:00,09:30,42,No,Poor,5.8,4,2,68,9,4,116,19,3,3,3.1,Medium,2,Formal,9,Proceed,Yes
C3956,34,Non-binary,Masters,UI/UX Designer,Finance,Final,Zoom,10:30,16:00,51,No,Clear,4.79,5,1,24,5,7,140,11,8,1,2.22,High,0,Casual,7,Reject,Yes
C3957,33,Male,Bachelors,UI/UX Designer,Finance,Final,Google Meet,12:00,11:00,44,Yes,Poor,1.31,4,3,15,4,4,131,3,3,1,3.72,Low,0,Formal,8,Reject,No
C3958,30,Non-binary,Bachelors,Project Manager,Healthcare,Technical,Zoom,10:30,09:30,36,Yes,Poor,9.47,3,4,42,5,3,115,10,5,8,3.7,Low,1,Semi-Formal,7,Reject,Yes
C3959,31,Male,PhD,Data Analyst,Finance,Final,Google Meet,15:30,12:45,20,Yes,Moderate,7.05,5,3,81,8,3,134,1,8,2,4.89,Low,0,Casual,5,Reject,Yes
C3960,21,Male,PhD,Software Engineer,Education,HR,Zoom,12:00,16:00,58,Yes,Poor,1.01,4,2,58,2,9,142,12,2,5,3.45,High,2,Casual,6,Proceed,No
C3961,26,Non-binary,Bachelors,Software Engineer,Consulting,Managerial,Zoom,09:00,11:00,36,No,Clear,5.77,1,1,72,8,8,144,1,4,7,4.32,Low,1,Formal,8,Reject,No
C3962,23,Female,Masters,Software Engineer,Consulting,HR,Google Meet,15:30,09:30,36,No,Clear,0.4,6,1,34,2,5,103,1,6,3,3.9,Medium,1,Casual,7,Reject,Yes
C3963,27,Female,Masters,UI/UX Designer,Healthcare,Technical,Skype,12:00,12:45,47,Yes,Clear,4.05,5,1,9,1,3,125,15,8,8,1.05,Low,0,Semi-Formal,1,Hold,Yes
C3964,34,Female,Masters,Software Engineer,Finance,Technical,Teams,09:00,16:00,44,No,Moderate,8.08,8,4,98,6,8,139,17,4,2,2.1,Low,1,Semi-Formal,3,Reject,No
C3965,21,Female,Bachelors,Data Analyst,Finance,Final,Google Meet,15:30,12:45,37,Yes,Moderate,5.31,0,3,18,5,4,153,6,3,7,1.21,Low,2,Semi-Formal,7,Hold,Yes
C3966,28,Non-binary,Bachelors,Software Engineer,Consulting,HR,Skype,15:30,16:00,58,No,Clear,0.96,0,0,12,9,3,103,9,1,4,1.11,High,2,Casual,5,Reject,Yes
C3967,29,Male,PhD,Project Manager,Consulting,Final,Zoom,09:00,11:00,50,Yes,Poor,8.47,5,4,99,1,5,91,11,7,4,3.36,High,0,Formal,6,Hold,Yes
C3968,24,Female,Bachelors,UI/UX Designer,Healthcare,Managerial,Google Meet,09:00,12:45,59,No,Moderate,0.74,5,3,88,6,9,122,5,7,4,1.76,High,1,Formal,9,Reject,Yes
