Candidate_ID,Age,Gender,Education_Level,Position_Applied,Industry,Interview_Round,Interview_Mode,Start_Time,End_Time,Duration_Minutes,Camera_On,Microphone_Clarity,Network_Stability_Score,Technical_Questions_Answered,Behavioral_Questions_Answered,Coding_Test_Score,Eye_Contact_Score,Body_Language_Score,Speech_Speed_WPM,Filler_Words_Used,Confidence_Score,Response_Relevance_Score,Interviewer_Rating,Background_Noise_Level,Follow_Up_Questions_Asked,Dressing_Appropriateness,Time_Management_Score,Final_Recommendation,Offer_Extended,Performance_Score_Proxy,Performance_Category
C3680,34,Non-binary,Masters,Software Engineer,Education,Managerial,Zoom,10:30,16:00,24,Yes,Moderate,2.88,7,2,11,6,5,123,2,3,6,3.2,Low,0,Semi-Formal,2,Hold,Yes,14.72,Good
C3681,25,Female,PhD,Software Engineer,Consulting,Final,Teams,14:00,16:00,42,Yes,Poor,9.9,8,1,7,2,5,95,0,8,9,1.03,Medium,0,Semi-Formal,5,Hold,No,17.78,Good
C3682,28,Non-binary,PhD,Software Engineer,Education,Technical,Google Meet,12:00,09:30,42,No,Moderate,2.42,9,2,8,7,4,105,12,7,6,4.72,Medium,0,Semi-Formal,3,Hold,No,17.65,Good
C3683,27,Non-binary,Masters,Project Manager,Consulting,Technical,Zoom,12:00,16:00,56,No,Moderate,4.03,5,2,85,3,1,92,8,2,9,3.49,High,0,Semi-Formal,2,Reject,No,15.45,Good
C3684,31,Non-binary,Bachelors,Software Engineer,Finance,Technical,Zoom,15:30,14:45,54,Yes,Poor,7.75,5,2,17,7,2,129,4,9,2,4.86,Low,2,Casual,7,Hold,Yes,18.15,Good
C3685,31,Male,PhD,Software Engineer,Tech,Technical,Zoom,12:00,09:30,23,No,Moderate,5.18,7,3,91,3,2,139,4,6,8,1.96,Medium,1,Semi-Formal,5,Hold,No,19.29,Good
C3686,26,Male,Bachelors,Data Analyst,Finance,Final,Zoom,12:00,14:45,25,No,Moderate,6.83,2,1,37,2,5,150,7,2,7,2.72,Medium,1,Casual,8,Reject,Yes,13.2,Good
C3687,26,Female,PhD,Data Analyst,Finance,Managerial,Zoom,15:30,14:45,25,No,Moderate,4.88,9,1,33,8,3,118,15,2,3,2.42,High,0,Formal,4,Reject,Yes,13.36,Good
C3688,31,Female,PhD,Project Manager,Finance,Final,Zoom,09:00,12:45,47,No,Clear,6.11,3,0,69,7,2,120,7,1,2,4.09,High,1,Formal,5,Reject,Yes,14.18,Good
C3689,25,Female,Masters,UI/UX Designer,Education,Final,Teams,12:00,14:45,32,No,Clear,5.12,0,4,94,6,5,129,17,4,8,2.95,Low,0,Casual,8,Hold,No,18.16,Good
C3690,31,Female,Masters,Project Manager,Consulting,Managerial,Google Meet,15:30,11:00,26,No,Moderate,9.92,9,4,14,4,2,159,3,5,1,2.25,High,1,Casual,3,Hold,No,14.79,Good
C3691,24,Non-binary,PhD,UI/UX Designer,Finance,Final,Google Meet,10:30,14:45,57,No,Moderate,2.07,1,0,60,6,3,132,3,9,9,1.62,Medium,1,Semi-Formal,7,Reject,No,16.86,Good
C3692,28,Non-binary,PhD,Data Analyst,Tech,Final,Skype,10:30,16:00,51,No,Moderate,8.92,5,4,67,3,9,103,15,9,8,2.85,High,1,Formal,3,Proceed,Yes,21.96,Excellent
C3693,28,Male,Masters,UI/UX Designer,Finance,Technical,Skype,14:00,12:45,56,Yes,Poor,4.65,1,2,4,8,7,120,1,2,2,4.7,Low,0,Formal,1,Hold,No,12.28,Good
C3694,31,Non-binary,Masters,Software Engineer,Healthcare,Final,Skype,15:30,09:30,41,No,Clear,0.25,2,1,86,2,9,115,12,7,7,3.11,High,2,Formal,3,Hold,Yes,18.22,Good
C3695,30,Female,Bachelors,Project Manager,Healthcare,Technical,Google Meet,12:00,14:45,54,No,Moderate,9.78,0,0,76,5,7,113,9,6,7,1.28,Medium,1,Semi-Formal,4,Proceed,Yes,15.35,Good
C3696,31,Non-binary,Bachelors,Data Analyst,Education,Managerial,Skype,10:30,12:45,59,No,Poor,8.69,8,3,60,2,4,154,17,5,3,3.96,Low,2,Casual,5,Hold,Yes,15.83,Good
C3697,23,Male,Bachelors,Data Analyst,Tech,Managerial,Skype,12:00,14:45,38,Yes,Poor,0.74,4,2,26,3,6,99,12,4,6,3.91,High,2,Semi-Formal,6,Proceed,Yes,15.39,Good
C3698,28,Non-binary,Masters,Data Analyst,Education,Managerial,Teams,15:30,14:45,43,Yes,Moderate,3.84,4,3,44,9,1,147,13,6,3,1.15,Low,0,Formal,9,Hold,No,14.59,Good
C3699,25,Male,Masters,UI/UX Designer,Education,HR,Teams,10:30,16:00,52,Yes,Clear,8.64,9,2,57,2,1,152,18,2,4,3.48,Medium,0,Semi-Formal,4,Reject,No,13.99,Good
C3700,21,Male,Bachelors,Project Manager,Education,Final,Teams,14:00,11:00,20,No,Poor,5.07,8,0,94,5,3,97,8,4,8,4.76,High,2,Semi-Formal,8,Hold,Yes,20.61,Excellent
C3701,28,Non-binary,Masters,Project Manager,Finance,Managerial,Zoom,10:30,12:45,39,No,Moderate,9.24,4,1,18,6,5,141,12,1,4,4.34,Low,0,Casual,3,Reject,Yes,12.14,Good
C3702,27,Male,Bachelors,Software Engineer,Consulting,Managerial,Zoom,14:00,12:45,26,No,Moderate,5.96,1,3,29,6,6,108,9,6,8,4.8,Low,1,Semi-Formal,3,Reject,Yes,17.24,Good
C3703,27,Non-binary,Bachelors,UI/UX Designer,Consulting,Final,Zoom,15:30,14:45,21,No,Clear,8.1,1,1,62,1,8,130,13,9,5,1.48,Low,0,Semi-Formal,1,Reject,No,13.39,Good
C3704,25,Male,Bachelors,Project Manager,Tech,Final,Teams,09:00,12:45,57,Yes,Clear,4.5,8,2,93,8,1,135,3,5,5,1.84,High,0,Semi-Formal,5,Hold,Yes,19.32,Good
C3705,25,Non-binary,PhD,UI/UX Designer,Finance,Managerial,Google Meet,15:30,09:30,51,No,Moderate,0.93,6,1,4,7,1,100,19,9,6,1.86,Medium,1,Casual,2,Hold,No,12.12,Good
C3706,27,Male,Bachelors,Data Analyst,Consulting,Technical,Zoom,14:00,09:30,24,Yes,Poor,2.27,4,1,61,5,4,134,10,8,2,4.65,High,0,Formal,2,Reject,Yes,15.32,Good
C3707,31,Female,PhD,Software Engineer,Healthcare,Managerial,Teams,12:00,14:45,59,No,Clear,1.36,4,1,74,9,3,142,10,8,4,2.38,High,2,Casual,7,Reject,No,17.73,Good
C3708,34,Female,Bachelors,Software Engineer,Education,Final,Zoom,10:30,12:45,21,Yes,Moderate,8.02,6,1,73,8,1,106,13,6,8,2.6,High,2,Casual,8,Hold,Yes,20.12,Excellent
C3709,29,Non-binary,PhD,Project Manager,Consulting,Technical,Google Meet,10:30,14:45,22,No,Clear,9.24,7,1,40,6,2,117,2,8,9,4.49,Low,2,Formal,8,Reject,Yes,22.63,Excellent
C3710,33,Male,Bachelors,Project Manager,Education,Technical,Google Meet,14:00,09:30,33,Yes,Poor,2.31,8,4,64,2,7,103,14,4,1,3.52,Medium,1,Formal,5,Hold,Yes,16.27,Good
C3711,30,Male,Masters,Project Manager,Finance,Technical,Skype,10:30,12:45,41,Yes,Clear,3.22,5,1,78,1,1,113,2,2,9,2.57,Medium,2,Formal,9,Hold,No,17.95,Good
C3712,21,Female,PhD,Project Manager,Consulting,Technical,Teams,14:00,11:00,26,No,Poor,7.4,0,3,84,5,4,133,0,7,2,1.29,Medium,1,Casual,7,Reject,No,15.75,Good
C3713,28,Female,Bachelors,UI/UX Designer,Education,Managerial,Zoom,12:00,14:45,52,No,Poor,4.33,2,4,85,2,7,127,10,4,2,1.16,Medium,2,Formal,6,Reject,Yes,14.47,Good
C3714,34,Non-binary,Masters,UI/UX Designer,Consulting,HR,Skype,09:00,09:30,55,No,Moderate,8.1,1,3,95,7,8,112,11,6,1,2.25,High,0,Semi-Formal,5,Hold,Yes,16.76,Good
C3715,33,Male,Masters,Software Engineer,Consulting,Final,Zoom,15:30,09:30,34,No,Moderate,3.18,7,2,25,6,3,137,9,1,8,2.17,Low,0,Formal,6,Hold,No,13.95,Good
C3716,31,Male,Bachelors,Data Analyst,Tech,Technical,Google Meet,12:00,11:00,37,No,Poor,5.28,0,3,76,2,3,144,9,4,3,3.65,High,0,Casual,3,Proceed,Yes,12.55,Good
C3717,34,Non-binary,Masters,Software Engineer,Tech,Final,Teams,12:00,14:45,52,No,Moderate,8.34,6,4,68,6,6,121,2,4,9,2.79,Medium,1,Semi-Formal,7,Hold,Yes,22.57,Excellent
C3718,30,Male,Masters,Data Analyst,Finance,Managerial,Teams,10:30,16:00,27,No,Poor,3.5,2,2,77,1,8,158,15,2,2,3.73,Low,2,Casual,9,Reject,Yes,13.14,Good
C3719,34,Female,Masters,Data Analyst,Education,Managerial,Zoom,10:30,16:00,34,Yes,Moderate,6.41,1,2,53,9,1,97,3,8,5,2.33,Low,2,Formal,2,Hold,Yes,16.33,Good
C3720,29,Male,Bachelors,Project Manager,Tech,Final,Zoom,09:00,09:30,50,No,Poor,6.46,3,1,54,1,8,110,16,4,7,4.67,Medium,0,Semi-Formal,9,Proceed,No,16.35,Good
C3721,34,Male,PhD,Data Analyst,Tech,HR,Teams,14:00,16:00,47,Yes,Poor,3.52,7,3,67,1,2,117,10,4,7,1.38,Low,1,Semi-Formal,8,Reject,No,16.03,Good
C3722,27,Male,Bachelors,UI/UX Designer,Finance,Final,Google Meet,14:00,09:30,25,No,Moderate,7.44,4,1,7,1,3,156,5,6,4,3.0,High,2,Casual,4,Hold,No,12.6,Good
C3723,22,Male,Bachelors,Software Engineer,Healthcare,HR,Skype,12:00,16:00,55,Yes,Moderate,5.29,8,1,8,4,9,125,13,4,2,4.65,High,1,Semi-Formal,1,Hold,No,14.66,Good
C3724,32,Female,PhD,Project Manager,Healthcare,Technical,Zoom,12:00,09:30,59,No,Moderate,5.94,8,1,94,1,8,137,16,1,6,3.73,High,2,Casual,4,Hold,No,17.24,Good
C3725,25,Male,Bachelors,UI/UX Designer,Consulting,HR,Teams,10:30,12:45,28,No,Clear,3.91,2,1,2,9,2,114,3,3,6,1.3,Low,2,Semi-Formal,2,Hold,No,10.95,Needs Improvement
C3726,31,Non-binary,PhD,Software Engineer,Finance,HR,Teams,14:00,11:00,58,Yes,Moderate,0.9,1,4,26,3,2,121,3,8,9,4.43,Medium,1,Casual,1,Reject,No,16.94,Good
C3727,34,Male,Masters,Software Engineer,Education,Technical,Teams,09:00,09:30,23,Yes,Poor,6.98,3,3,8,6,1,114,6,2,5,1.94,Medium,0,Semi-Formal,5,Proceed,No,11.64,Needs Improvement
C3728,34,Non-binary,Masters,Project Manager,Tech,Managerial,Skype,12:00,16:00,58,Yes,Moderate,3.43,6,4,92,9,2,157,2,8,9,3.05,Low,2,Casual,6,Reject,Yes,23.81,Excellent
C3729,24,Non-binary,Bachelors,UI/UX Designer,Healthcare,HR,Teams,10:30,14:45,36,No,Poor,6.08,2,4,97,8,6,131,16,6,6,2.2,High,1,Formal,1,Reject,Yes,18.21,Good
C3730,27,Non-binary,Bachelors,Data Analyst,Tech,HR,Skype,15:30,16:00,36,No,Moderate,9.08,6,2,28,6,8,155,17,9,8,2.66,Medium,0,Formal,4,Hold,No,18.69,Good
C3731,23,Male,Masters,UI/UX Designer,Consulting,Managerial,Teams,15:30,11:00,38,No,Poor,8.35,3,1,73,4,5,106,10,2,4,4.79,Medium,1,Semi-Formal,2,Reject,Yes,14.64,Good
C3732,28,Female,PhD,Software Engineer,Tech,Final,Google Meet,15:30,16:00,35,Yes,Poor,6.29,0,3,76,5,4,102,7,1,9,1.57,Medium,1,Formal,2,Proceed,Yes,14.96,Good
C3733,25,Non-binary,Masters,Data Analyst,Finance,HR,Skype,15:30,16:00,40,Yes,Clear,2.27,3,3,64,3,4,133,1,2,8,2.01,Medium,1,Formal,2,Reject,No,15.8,Good
C3734,26,Non-binary,Bachelors,UI/UX Designer,Education,Technical,Zoom,12:00,14:45,51,No,Clear,5.16,9,3,39,7,3,153,1,5,2,2.34,Low,1,Casual,9,Hold,Yes,17.58,Good
C3735,24,Male,Masters,Data Analyst,Tech,Managerial,Google Meet,14:00,09:30,46,Yes,Poor,3.75,9,3,77,5,3,123,18,7,4,3.66,Medium,2,Formal,8,Hold,No,20.6,Excellent
C3736,27,Female,Masters,Software Engineer,Education,HR,Teams,14:00,12:45,40,Yes,Poor,5.91,1,1,95,6,4,157,4,7,7,4.06,Low,0,Semi-Formal,6,Reject,No,18.94,Good
C3737,29,Female,PhD,Data Analyst,Finance,HR,Zoom,14:00,14:45,32,Yes,Poor,7.31,6,2,79,2,5,140,9,9,2,3.16,High,1,Semi-Formal,3,Hold,Yes,18.04,Good
C3738,24,Non-binary,Masters,Project Manager,Consulting,Final,Skype,09:00,11:00,56,Yes,Moderate,7.26,4,4,55,7,8,145,10,5,7,3.38,Medium,2,Semi-Formal,8,Reject,No,21.82,Excellent
C3739,26,Male,PhD,UI/UX Designer,Finance,Final,Zoom,09:00,14:45,36,No,Moderate,0.57,3,2,25,4,7,104,18,9,6,2.87,High,2,Semi-Formal,2,Hold,Yes,15.49,Good
C3740,26,Male,Masters,Software Engineer,Healthcare,Technical,Teams,14:00,09:30,41,Yes,Moderate,3.73,2,2,32,7,5,145,18,8,6,2.18,High,0,Semi-Formal,2,Proceed,Yes,14.69,Good
C3741,21,Male,PhD,Software Engineer,Consulting,Technical,Google Meet,12:00,11:00,56,No,Poor,3.9,0,1,94,1,4,94,5,8,8,3.33,Low,1,Semi-Formal,1,Hold,No,15.1,Good
C3742,29,Non-binary,PhD,UI/UX Designer,Tech,Managerial,Google Meet,15:30,12:45,39,No,Poor,1.87,3,2,71,1,7,144,15,5,9,2.3,Low,1,Formal,2,Proceed,No,14.56,Good
C3743,31,Non-binary,Masters,UI/UX Designer,Education,Technical,Zoom,15:30,12:45,40,Yes,Moderate,4.87,6,0,24,2,2,99,11,5,3,2.76,High,0,Formal,1,Hold,Yes,10.92,Needs Improvement
C3744,22,Male,Masters,Data Analyst,Consulting,HR,Zoom,14:00,16:00,30,No,Clear,2.79,7,3,96,3,7,147,0,2,1,4.58,Low,0,Casual,8,Reject,No,18.01,Good
C3745,30,Non-binary,Masters,Software Engineer,Consulting,Technical,Teams,10:30,16:00,37,No,Clear,3.47,4,0,93,4,8,113,12,4,3,4.67,High,2,Semi-Formal,6,Hold,No,18.16,Good
C3746,34,Female,PhD,Data Analyst,Healthcare,Final,Google Meet,12:00,11:00,23,Yes,Clear,5.73,8,1,0,2,1,110,17,5,9,2.17,Low,2,Semi-Formal,8,Proceed,Yes,14.87,Good
C3747,21,Male,Bachelors,UI/UX Designer,Tech,HR,Google Meet,10:30,12:45,55,Yes,Clear,8.47,5,3,0,3,4,123,18,4,2,2.66,Low,0,Casual,2,Proceed,No,10.39,Needs Improvement
C3748,25,Male,Bachelors,Data Analyst,Consulting,Managerial,Teams,10:30,09:30,59,Yes,Clear,4.28,4,2,26,5,8,130,6,7,7,4.43,Medium,0,Formal,5,Proceed,Yes,19.01,Good
C3749,22,Male,PhD,UI/UX Designer,Healthcare,Technical,Google Meet,12:00,11:00,21,Yes,Clear,5.4,5,2,67,4,7,116,16,6,4,4.75,High,2,Semi-Formal,6,Hold,Yes,19.86,Good
C3750,30,Female,PhD,Software Engineer,Education,Technical,Skype,12:00,16:00,24,Yes,Clear,7.95,6,3,36,8,8,152,6,7,3,5.0,High,1,Casual,7,Reject,No,22.18,Excellent
C3751,25,Male,PhD,Software Engineer,Education,HR,Google Meet,09:00,16:00,56,Yes,Clear,4.3,1,1,23,7,4,153,18,8,4,2.63,Low,0,Semi-Formal,3,Hold,No,11.77,Needs Improvement
C3752,31,Female,Masters,UI/UX Designer,Tech,HR,Teams,09:00,16:00,53,No,Moderate,3.86,7,0,43,5,8,157,5,2,5,2.66,Medium,0,Semi-Formal,9,Reject,No,15.14,Good
C3753,21,Male,Masters,Software Engineer,Tech,Managerial,Skype,15:30,14:45,55,No,Poor,6.66,7,1,87,9,3,142,17,9,8,3.24,Low,1,Semi-Formal,3,Hold,Yes,19.74,Good
C3754,27,Male,Masters,Software Engineer,Tech,HR,Google Meet,09:00,12:45,26,No,Moderate,2.71,3,2,5,2,3,148,17,2,1,1.64,Medium,1,Semi-Formal,9,Proceed,Yes,7.17,Needs Improvement
C3755,34,Non-binary,Bachelors,UI/UX Designer,Education,Managerial,Zoom,10:30,14:45,50,No,Poor,0.28,0,1,38,1,1,118,7,3,8,3.79,Medium,1,Casual,7,Hold,Yes,11.3,Needs Improvement
C3756,24,Non-binary,Masters,Data Analyst,Finance,Final,Google Meet,12:00,11:00,49,No,Poor,1.34,5,1,64,5,1,99,17,9,6,4.2,High,1,Formal,9,Hold,Yes,17.84,Good
C3757,28,Non-binary,Bachelors,UI/UX Designer,Tech,Managerial,Zoom,15:30,14:45,32,Yes,Poor,2.75,7,2,92,2,1,151,0,3,2,4.29,High,0,Formal,6,Hold,Yes,16.21,Good
C3758,32,Female,Masters,UI/UX Designer,Finance,Managerial,Google Meet,09:00,12:45,52,Yes,Clear,8.09,7,3,87,4,3,140,19,3,7,1.03,Medium,2,Formal,1,Reject,Yes,16.42,Good
C3759,28,Female,Bachelors,Data Analyst,Finance,HR,Teams,15:30,11:00,48,No,Poor,2.11,5,3,76,3,5,118,3,9,5,4.92,High,1,Semi-Formal,5,Reject,Yes,20.91,Excellent
C3760,27,Female,PhD,UI/UX Designer,Tech,HR,Teams,14:00,12:45,30,No,Moderate,6.21,4,0,91,2,4,117,12,7,4,3.34,Low,2,Casual,8,Hold,Yes,16.84,Good
C3761,21,Female,PhD,UI/UX Designer,Finance,HR,Zoom,09:00,12:45,31,Yes,Poor,3.09,1,1,14,6,3,154,5,1,6,1.04,Low,1,Casual,7,Proceed,Yes,9.47,Needs Improvement
C3762,23,Male,PhD,UI/UX Designer,Finance,Technical,Skype,15:30,09:30,48,No,Moderate,0.59,7,4,63,6,6,146,9,2,4,3.67,Low,1,Formal,8,Reject,No,17.7,Good
C3763,26,Female,Bachelors,Data Analyst,Finance,Technical,Google Meet,12:00,09:30,46,No,Moderate,8.32,9,3,30,5,3,146,9,5,1,2.19,Low,0,Casual,1,Hold,Yes,13.09,Good
C3764,32,Female,Bachelors,UI/UX Designer,Healthcare,Technical,Skype,10:30,09:30,46,Yes,Moderate,9.34,1,4,85,5,4,155,0,3,3,1.91,Medium,2,Casual,3,Hold,No,16.32,Good
C3765,26,Non-binary,Masters,Project Manager,Consulting,Managerial,Google Meet,12:00,16:00,32,No,Clear,1.66,9,1,75,9,6,93,7,7,9,4.98,Medium,2,Casual,5,Proceed,No,24.12,Excellent
C3766,26,Non-binary,Bachelors,Data Analyst,Tech,Technical,Skype,14:00,14:45,39,No,Clear,5.1,1,1,16,7,3,98,7,2,7,1.11,Low,0,Formal,8,Reject,Yes,11.39,Needs Improvement
C3767,22,Non-binary,Bachelors,Data Analyst,Healthcare,Technical,Zoom,09:00,09:30,23,Yes,Clear,2.88,2,3,25,6,6,93,19,2,2,4.48,Low,0,Casual,9,Hold,No,12.58,Good
C3768,28,Non-binary,Masters,Project Manager,Tech,Final,Skype,14:00,11:00,30,No,Moderate,5.5,3,2,76,4,2,129,16,4,8,4.78,High,1,Semi-Formal,8,Proceed,No,18.37,Good
C3769,23,Female,Bachelors,UI/UX Designer,Consulting,Technical,Skype,10:30,16:00,36,No,Moderate,7.02,7,2,52,5,4,118,5,6,6,2.46,Medium,2,Semi-Formal,3,Hold,Yes,18.35,Good
C3770,25,Female,Bachelors,UI/UX Designer,Finance,Technical,Zoom,09:00,09:30,59,Yes,Moderate,9.85,9,3,40,1,6,121,16,8,9,2.86,Medium,1,Casual,9,Proceed,No,21.76,Excellent
C3771,29,Female,PhD,UI/UX Designer,Healthcare,Managerial,Zoom,09:00,14:45,33,No,Moderate,3.48,3,0,44,2,4,134,6,8,8,3.56,Medium,0,Semi-Formal,4,Hold,No,15.45,Good
C3772,32,Non-binary,Masters,Software Engineer,Tech,Managerial,Teams,10:30,16:00,33,Yes,Moderate,2.54,6,2,80,3,2,109,0,5,7,1.09,Low,1,Semi-Formal,4,Reject,No,16.5,Good
C3773,27,Male,PhD,Software Engineer,Finance,HR,Skype,14:00,16:00,48,Yes,Moderate,6.68,3,0,25,1,5,118,10,3,9,3.62,Medium,1,Semi-Formal,6,Proceed,No,14.75,Good
C3774,29,Male,Bachelors,Data Analyst,Education,HR,Google Meet,12:00,11:00,46,Yes,Moderate,8.43,2,1,50,2,1,109,9,4,2,1.46,High,2,Semi-Formal,5,Hold,No,11.4,Needs Improvement
C3775,33,Non-binary,Masters,UI/UX Designer,Healthcare,Managerial,Skype,10:30,12:45,43,No,Clear,0.28,1,4,91,8,9,121,18,1,7,1.04,Medium,0,Semi-Formal,7,Reject,No,16.24,Good
C3776,24,Male,Masters,Data Analyst,Healthcare,Managerial,Teams,15:30,11:00,55,Yes,Poor,0.43,2,3,37,5,1,118,17,3,7,1.24,Medium,2,Casual,3,Proceed,Yes,11.05,Needs Improvement
C3777,21,Non-binary,PhD,Project Manager,Education,Managerial,Teams,12:00,14:45,22,Yes,Moderate,5.81,6,4,49,5,7,132,7,7,7,1.87,High,0,Casual,6,Reject,No,20.2,Excellent
C3778,33,Male,PhD,UI/UX Designer,Finance,HR,Skype,09:00,14:45,24,No,Clear,1.3,8,1,41,9,5,95,7,2,8,2.62,Low,2,Semi-Formal,9,Hold,Yes,17.9,Good
C3779,30,Non-binary,PhD,UI/UX Designer,Consulting,Technical,Zoom,10:30,14:45,32,Yes,Clear,6.29,9,1,41,4,3,104,9,2,6,4.53,Low,0,Formal,5,Reject,No,16.77,Good
C3780,33,Non-binary,Masters,Data Analyst,Education,Technical,Zoom,10:30,16:00,24,No,Moderate,5.66,4,2,31,5,3,97,6,3,7,2.81,High,1,Formal,3,Proceed,Yes,14.26,Good
C3781,23,Male,Masters,UI/UX Designer,Education,Managerial,Teams,15:30,14:45,53,Yes,Clear,8.01,8,2,84,7,1,112,17,7,8,2.56,High,1,Casual,3,Reject,No,20.51,Excellent
C3782,31,Male,Masters,Software Engineer,Tech,HR,Skype,14:00,11:00,26,Yes,Moderate,7.97,7,0,8,6,6,104,18,4,9,1.82,Low,0,Semi-Formal,7,Hold,No,14.7,Good
C3783,25,Male,Masters,UI/UX Designer,Healthcare,Managerial,Google Meet,15:30,16:00,28,No,Poor,8.32,4,0,79,4,5,122,8,6,9,4.99,High,2,Casual,9,Proceed,Yes,21.67,Excellent
C3784,34,Female,Bachelors,Software Engineer,Consulting,HR,Zoom,15:30,11:00,53,Yes,Clear,9.34,2,0,4,7,1,146,0,4,2,3.67,Low,1,Formal,4,Hold,Yes,11.48,Needs Improvement
C3785,34,Female,PhD,UI/UX Designer,Consulting,Technical,Google Meet,14:00,09:30,47,No,Clear,5.9,7,0,37,2,8,129,18,4,5,2.81,High,0,Formal,4,Proceed,No,14.12,Good
C3786,30,Non-binary,Masters,Data Analyst,Consulting,Technical,Zoom,09:00,09:30,21,No,Poor,1.45,8,2,8,3,6,98,4,2,9,2.29,Low,1,Formal,5,Reject,No,14.2,Good
C3787,21,Female,Bachelors,UI/UX Designer,Healthcare,Final,Skype,10:30,09:30,47,Yes,Poor,9.15,4,0,69,2,8,122,8,4,1,2.9,High,1,Semi-Formal,7,Reject,Yes,15.43,Good
C3788,27,Female,PhD,Data Analyst,Consulting,Managerial,Skype,12:00,11:00,57,No,Poor,9.97,7,0,78,9,1,114,17,6,4,4.02,Low,1,Semi-Formal,9,Reject,Yes,18.27,Good
C3789,21,Male,Masters,Project Manager,Tech,Technical,Zoom,09:00,12:45,23,No,Clear,0.38,4,3,81,8,4,141,15,7,3,2.3,Low,0,Casual,1,Reject,No,14.32,Good
C3790,28,Male,Bachelors,UI/UX Designer,Finance,Managerial,Skype,09:00,11:00,43,Yes,Poor,6.02,9,1,68,4,9,116,10,3,7,2.1,Low,1,Semi-Formal,1,Hold,No,17.51,Good
C3791,27,Female,Masters,Project Manager,Tech,Final,Skype,09:00,09:30,21,Yes,Moderate,3.74,5,2,40,9,8,142,1,4,6,1.9,High,1,Casual,6,Hold,No,18.69,Good
C3792,22,Non-binary,Bachelors,Data Analyst,Finance,HR,Google Meet,12:00,12:45,57,Yes,Moderate,3.04,3,2,73,3,6,138,13,8,8,2.52,Medium,2,Semi-Formal,6,Proceed,Yes,18.39,Good
C3793,32,Female,PhD,UI/UX Designer,Healthcare,Managerial,Skype,10:30,16:00,52,Yes,Clear,7.69,1,3,79,7,5,151,19,7,2,1.12,High,0,Formal,4,Reject,No,14.86,Good
C3794,33,Male,Bachelors,Project Manager,Education,Final,Teams,09:00,14:45,43,Yes,Moderate,3.01,3,3,26,6,2,126,5,3,1,3.98,High,2,Formal,8,Reject,No,15.15,Good
C3795,31,Non-binary,PhD,Software Engineer,Education,HR,Teams,15:30,12:45,52,Yes,Poor,1.5,8,3,39,5,1,98,3,2,8,4.82,High,2,Formal,5,Hold,Yes,18.68,Good
C3796,27,Non-binary,Bachelors,Software Engineer,Consulting,Managerial,Teams,12:00,09:30,53,Yes,Moderate,2.43,0,1,52,2,8,142,15,1,9,4.62,Medium,2,Semi-Formal,3,Proceed,Yes,14.02,Good
C3797,31,Female,Bachelors,Project Manager,Consulting,Managerial,Teams,14:00,12:45,36,Yes,Poor,5.37,2,2,22,1,3,145,1,1,6,4.07,High,0,Formal,5,Hold,Yes,12.52,Good
C3798,31,Female,Masters,Software Engineer,Healthcare,HR,Teams,10:30,14:45,39,No,Clear,2.54,5,3,91,3,4,156,1,5,8,3.79,High,0,Semi-Formal,6,Hold,No,20.38,Excellent
C3799,26,Female,Bachelors,Software Engineer,Education,Technical,Google Meet,15:30,16:00,39,Yes,Poor,3.5,6,0,74,9,8,124,2,6,8,2.2,Medium,2,Casual,6,Hold,No,21.61,Excellent
C3800,34,Male,Masters,UI/UX Designer,Finance,HR,Zoom,12:00,11:00,42,Yes,Moderate,5.75,7,0,3,5,3,154,0,9,5,1.43,Medium,0,Semi-Formal,1,Proceed,Yes,13.82,Good
C3801,27,Non-binary,PhD,Software Engineer,Healthcare,Managerial,Zoom,12:00,12:45,24,No,Poor,6.92,9,3,67,5,3,136,15,7,4,2.77,Medium,2,Formal,8,Reject,Yes,19.42,Good
C3802,21,Non-binary,Bachelors,Software Engineer,Education,Final,Zoom,14:00,09:30,49,No,Clear,0.7,2,3,79,2,7,126,8,1,3,4.38,High,2,Semi-Formal,2,Reject,Yes,14.73,Good
C3803,27,Non-binary,Masters,Project Manager,Finance,Technical,Teams,12:00,14:45,40,Yes,Poor,4.11,1,2,27,3,5,124,7,2,5,3.17,High,2,Semi-Formal,1,Hold,Yes,12.55,Good
C3804,29,Female,Masters,Software Engineer,Consulting,HR,Teams,10:30,12:45,57,Yes,Moderate,7.14,9,2,28,2,6,122,9,7,4,3.85,Medium,0,Semi-Formal,2,Proceed,No,17.1,Good
C3805,28,Male,PhD,Data Analyst,Consulting,HR,Skype,15:30,12:45,57,Yes,Clear,3.28,2,3,57,7,8,130,1,1,9,4.68,High,2,Casual,7,Reject,No,21.36,Excellent
C3806,27,Non-binary,Bachelors,Project Manager,Education,Technical,Zoom,12:00,12:45,36,No,Moderate,7.57,2,4,16,3,6,130,14,2,2,3.72,High,1,Formal,3,Hold,Yes,12.39,Good
C3807,22,Female,Bachelors,UI/UX Designer,Finance,Final,Skype,14:00,09:30,34,No,Moderate,3.42,5,1,69,5,1,139,4,6,5,1.27,High,2,Semi-Formal,3,Reject,Yes,14.95,Good
C3808,32,Non-binary,Masters,Project Manager,Healthcare,Final,Google Meet,10:30,12:45,38,Yes,Moderate,7.59,3,1,17,1,9,129,8,1,1,1.37,Low,1,Casual,9,Hold,No,10.87,Needs Improvement
